88 1560343758 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343759 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343760 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343761 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343762 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343763 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343764 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343765 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343766 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343767 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343768 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343769 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343770 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343771 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343772 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343773 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343774 4.000000 -1.000000 -101.000000 0.000000 0.000000
97 1560343773 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343774 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343775 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343776 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343777 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343778 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343779 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343780 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343781 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343782 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343783 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343784 2.600000 -1.000000 -101.000000 0.000000 0.000000
97 1560343775 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343776 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343777 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343778 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343779 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343780 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343781 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343782 0.400000 -1.000000 -101.000000 0.000000 0.000000
88 1560343785 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343786 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343787 2.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343788 0.800000 -1.000000 -101.000000 0.000000 0.000000
88 1560343789 0.800000 -1.000000 -101.000000 0.000000 0.000000
97 1560343788 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343789 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343790 0.800000 -1.000000 -101.000000 0.000000 0.000000
88 1560343791 0.800000 -1.000000 -101.000000 0.000000 0.000000
88 1560343792 0.800000 -1.000000 -101.000000 0.000000 0.000000
88 1560343793 7.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343794 7.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343790 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343791 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343792 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343793 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343794 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343795 7.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343796 7.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343797 7.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343798 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343799 4.000000 -1.000000 -101.000000 0.000000 0.000000
97 1560343795 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343796 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343797 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343800 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343801 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343802 4.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343803 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343804 3.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343803 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343804 0.400000 -1.000000 -101.000000 0.000000 0.000000
88 1560343805 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343806 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343807 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343808 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343809 2.000000 -1.000000 -101.000000 0.000000 0.000000
97 1560343805 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343806 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343807 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343808 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343809 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343810 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343811 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343812 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1560343813 8.400000 -1.000000 -101.000000 0.000000 0.000000
88 1560343814 8.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343810 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343811 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343812 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343813 0.800000 -1.000000 -101.000000 0.000000 0.000000
97 1560343814 0.800000 -1.000000 -101.000000 0.000000 0.000000
88 1560343815 8.400000 -1.000000 -101.000000 0.000000 0.000000
88 1560343816 8.400000 -1.000000 -101.000000 0.000000 0.000000
88 1560343817 8.400000 -1.000000 -101.000000 0.000000 0.000000
88 1560343818 5.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343819 5.600000 -1.000000 -101.000000 0.000000 0.000000
97 1560343815 0.800000 -1.000000 -101.000000 0.000000 0.000000
97 1560343816 0.800000 -1.000000 -101.000000 0.000000 0.000000
97 1560343817 0.800000 -1.000000 -101.000000 0.000000 0.000000
97 1560343818 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343819 0.200000 -1.000000 -101.000000 0.000000 0.000000
88 1560343820 5.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343821 5.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343822 5.600000 -1.000000 -101.000000 0.000000 0.000000
88 1560343823 5.800000 -1.000000 -101.000000 0.000000 0.000000
88 1560343824 5.800000 -1.000000 -101.000000 0.000000 0.000000
97 1560343820 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343821 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343822 0.200000 -1.000000 -101.000000 0.000000 0.000000
97 1560343823 0.400000 -1.000000 -101.000000 0.000000 0.000000
97 1560343824 0.400000 -1.000000 -101.000000 0.000000 0.000000
88 1560343825 5.800000 -1.000000 -101.000000 0.000000 0.000000
88 1560343826 5.800000 -1.000000 -101.000000 0.000000 0.000000
